YEAR,STATE,forest_cover_percentage,deforestation_rate,flood_occurrences,TOTAL_RAINFALL,ANNUAL RAINFALL,has_flood_data
2014.0,Sabah,69.266738568474,1.700141791521564,0.0,,,False
2015.0,Sabah,83.07343194759804,1.5456673011768305,0.0,,,False
2015.0,Sabah,75.20729193386245,1.46484898246644,0.0,,,False
2015.0,Sabah,74.8617454667882,1.460033523731598,0.0,,,False
2015.0,Sabah,74.60214476462647,1.4559234279663666,0.0,,,False
2015.0,Sabah,74.45948510402273,1.4536445629876245,0.0,,,False
2015.0,Sabah,74.1256178199645,1.448313646698067,0.0,,,False
2015.0,Sabah,72.92076291516206,1.4258776783954512,0.0,,,False
2015.0,Sabah,67.95666249914713,1.3100760693268707,0.0,,,False
2016.0,Sabah,81.42992266373273,1.6435092838653238,0.0,,,False
2016.0,Sabah,73.65756879561036,1.5497231382520915,0.0,,,False
2016.0,Sabah,73.31757027958552,1.544175187202654,0.0,,,False
2016.0,Sabah,73.063097023626,1.539047741000484,0.0,,,False
2016.0,Sabah,72.92329950891816,1.536185595104564,0.0,,,False
2016.0,Sabah,72.59602465569131,1.5295931642732028,0.0,,,False
2016.0,Sabah,71.41890950613605,1.5018534090260145,0.0,,,False
2016.0,Sabah,66.59775360884721,1.3589088902999162,0.0,,,False
2017.0,Sabah,80.14685385733844,1.283068806394278,0.0,,,False
2017.0,Sabah,72.4411567898443,1.216412005766071,0.0,,,False
2017.0,Sabah,72.10507846416981,1.212491815415735,0.0,,,False
2017.0,Sabah,71.85377934157351,1.209317682052487,0.0,,,False
2017.0,Sabah,71.71579949297967,1.20750001593849,0.0,,,False
2017.0,Sabah,71.39306880503781,1.2029558506534983,0.0,,,False
2017.0,Sabah,70.23202779238618,1.1868817137498708,0.0,,,False
2017.0,Sabah,65.50014100477057,1.0976126040766454,0.0,,,False
2018.0,Sabah,78.774407423891,1.3724464334474438,0.0,,,False
2018.0,Sabah,71.16709492598504,1.2740618638592498,0.0,,,False
2018.0,Sabah,70.83569641232047,1.2693820518493328,0.0,,,False
2018.0,Sabah,70.58824965671205,1.2655296848614592,0.0,,,False
2018.0,Sabah,70.45242659104453,1.2633729019351498,0.0,,,False
2018.0,Sabah,70.13585426441426,1.2572145406235489,0.0,,,False
2018.0,Sabah,68.99242019665792,1.2396075957282675,0.0,,,False
2018.0,Sabah,64.37269968588288,1.1274413188876806,0.0,,,False
2019.0,Sabah,77.3944461618827,1.3799612620082955,0.0,,,False
2019.0,Sabah,69.91797849483953,1.249116431145519,0.0,,,False
2019.0,Sabah,69.5922771436218,1.2434192686986636,0.0,,,False
2019.0,Sabah,69.34990357552559,1.238346081186464,0.0,,,False
2019.0,Sabah,69.21673918566658,1.2356874053779314,0.0,,,False
2019.0,Sabah,68.90723405340493,1.2286202110093325,0.0,,,False
2019.0,Sabah,67.785706931724,1.2067132649339245,0.0,,,False
2019.0,Sabah,63.304508856442496,1.0681908294403857,0.0,,,False
2020.0,Sabah,76.31138845139051,1.0830577104921792,0.0,,,False
2020.0,Sabah,68.97265646883632,0.9453220260032058,0.0,,,False
2020.0,Sabah,68.652557327358,0.9397198162637982,0.0,,,False
2020.0,Sabah,68.41551467555135,0.9343888999742408,0.0,,,False
2020.0,Sabah,68.28477836206851,0.931960823598081,0.0,,,False
2020.0,Sabah,67.98130950906601,0.9259245443389128,0.0,,,False
2020.0,Sabah,66.87962750324161,0.9060794284823668,0.0,,,False
2020.0,Sabah,62.51965690602571,0.7848519504167814,0.0,,,False
2021.0,Sabah,75.25516166308853,1.0562267883019891,0.0,,,False
2021.0,Sabah,68.05048933877784,0.9221671300584868,0.0,,,False
2021.0,Sabah,67.73572111358908,0.9168362137689292,0.0,,,False
2021.0,Sabah,67.50394155470951,0.9115731208418344,0.0,,,False
2021.0,Sabah,67.3756875762928,0.9090907857757048,0.0,,,False
2021.0,Sabah,67.07858055468931,0.9027289543767162,0.0,,,False
2021.0,Sabah,65.99479035188253,0.884837151359092,0.0,,,False
2021.0,Sabah,61.75502988229526,0.764627023730445,0.0,,,False
2022.0,Sabah,74.21690806583912,1.03825359724941,0.0,,,False
2022.0,Sabah,67.15972442553951,0.89076491323832,0.0,,,False
2022.0,Sabah,66.85070762148759,0.8850134921014947,0.0,,,False
2022.0,Sabah,66.62478800112478,0.8791535535847291,0.0,,,False
2022.0,Sabah,66.4990434871192,0.8766440891736144,0.0,,,False
2022.0,Sabah,66.20795918010236,0.8706213745869388,0.0,,,False
2022.0,Sabah,65.14333585952751,0.8514544923550185,0.0,,,False
2022.0,Sabah,61.02165586398757,0.7333740183076959,0.0,,,False
2023.0,Sabah,72.73583573507165,1.4810723307674851,0.0,,,False
2023.0,Sabah,66.01539508939865,1.1443293361408586,0.0,,,False
2023.0,Sabah,65.71788112762037,1.132826493867208,0.0,,,False
2023.0,Sabah,65.50300315066649,1.1217848504583028,0.0,,,False
2023.0,Sabah,65.38207409539572,1.1169693917234609,0.0,,,False
2023.0,Sabah,65.10250619532505,1.1054529847773176,0.0,,,False
2023.0,Sabah,64.07393777423529,1.069398085292219,0.0,,,False
2023.0,Sabah,60.15308275494701,0.8685731090405694,0.0,,,False
,Sabah,60.15308275494701,0.0,0.0,2939.569285714286,2939.572142857143,True
2001.0,Sarawak,99.16370916701705,0.836290832982957,6.0,3123.164,3123.1673333333333,True
2001.0,Sarawak,93.91599610486492,0.8191254201992076,6.0,3123.164,3123.1673333333333,True
2001.0,Sarawak,93.69039815275924,0.8165970558691776,6.0,3123.164,3123.1673333333333,True
2001.0,Sarawak,93.53822777816148,0.8147310745265679,6.0,3123.164,3123.1673333333333,True
2001.0,Sarawak,93.4275855857384,0.8132447517255279,6.0,3123.164,3123.1673333333333,True
2001.0,Sarawak,93.24018774518773,0.810159016345108,6.0,3123.164,3123.1673333333333,True
